Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Kupla,Allure,Nautical,2024-02-15 22:37,58Gi98Nvrjo7qVI1dHOqFD,,0.439,0.907,7.0,-7.942,1.0,0.101,0.00252,0.436,0.106,0.0395,117.464,282693.0,4.0
Kupla,Allure,Branches,2024-02-15 22:34,20uCDf8AdyfKwKuP0nTi3O,,0.743,0.202,10.0,-8.594,1.0,0.246,0.69,0.844,0.127,0.9,84.99,93176.0,4.0
Kupla,Allure,Chimney,2024-02-15 22:32,5BWKX1iqmOtptp0oofiwjB,,0.635,0.613,1.0,-7.746,1.0,0.0434,0.156,1.51e-05,0.11,0.115,124.006,173077.0,4.0
Kupla,Coniferous,Moss,2024-02-15 22:27,7CWPISyLM8VcTvXgQ9bDnb,,0.716,0.747,1.0,-8.215,1.0,0.0395,0.0103,0.889,0.0501,0.328,123.02,533313.0,4.0
Kupla,Coniferous,Coastal Town,2024-02-15 22:25,2OvQqKnC5ssX9FoaGvVpe2,,0.473,0.762,7.0,-9.826,0.0,0.0359,0.207,0.16,0.0636,0.207,163.019,353374.0,4.0
Kupla,Coniferous,Droplet,2024-02-15 22:22,7yxoeNtk4f2OGwJs7BF7Eh,,0.368,0.998,11.0,-5.397,0.0,0.0473,0.000108,0.932,0.181,0.461,160.014,60402.0,4.0
Kupla,Coniferous,Tiny Sailboat,2024-02-15 22:20,2RAIhfQyn6ViSfrJGzqKb8,,0.623,0.59,7.0,-7.044,1.0,0.0257,0.591,0.0,0.183,0.318,81.02,193012.0,4.0
Kupla,Hallways,Hallways,2024-02-15 22:14,4fiaBDkdolCcIk48m9Cf9B,,0.243,0.828,5.0,-5.694,0.0,0.0806,0.00375,0.363,0.126,0.233,90.121,108946.0,4.0
Kupla,lost in translation,lost in translation,2024-02-15 22:12,1AnDHf21PifQnuoB72zOn7,,0.682,0.827,0.0,-5.717,1.0,0.0334,0.0333,0.0181,0.149,0.73,135.032,242747.0,4.0
Kupla,Mirror Universe,Mirror Universe,2024-02-15 22:10,3mBjgERfm3Tob8Td8yG1gq,,0.622,0.777,2.0,-10.182,1.0,0.05,0.00555,0.727,0.225,0.686,110.981,97907.0,4.0
Kupla,Drowsy,Drowsy,2024-02-15 22:07,5NEj4CKrHM11rbyyUhTIrf,,0.777,0.221,2.0,-12.244,0.0,0.061,0.813,0.921,0.128,0.103,78.008,184615.0,4.0
Howie Lee,Birdy Island (Kupla Remix),Birdy Island - Kupla Remix,2024-02-15 22:05,5qnzQlIwAqswPNr0zwJUqi,,0.608,0.389,0.0,-6.957,1.0,0.0734,0.882,0.061,0.12,0.226,82.043,123227.0,4.0
Kupla,elements,Elements,2024-02-15 21:58,1rj0JZBZJhBa0LL2sQ7ro9,,0.683,0.466,6.0,-10.24,0.0,0.165,0.754,0.865,0.158,0.504,160.02,135187.0,4.0
llusion,Soaring,Soaring,2024-02-15 21:52,5mz7oluFuJCt19owOcJecA,,0.725,0.253,1.0,-14.311,0.0,0.0451,0.641,0.714,0.243,0.804,160.018,216000.0,4.0
Kupla,Gravity,Gravity,2024-02-15 21:36,6Goir7YgzbFbJ7YyYMCHLA,,0.623,0.866,9.0,-7.323,0.0,0.0286,0.000718,0.728,0.11,0.612,133.503,157280.0,4.0
Kupla,in.the.forest.we.are.wizards,eternal.summer,2024-02-15 21:33,5gC5nLY3flf2CT6tXYgoGn,,0.67,0.14,3.0,-21.874,1.0,0.119,0.991,0.952,0.114,0.858,130.022,79962.0,4.0
Kupla,in.the.forest.we.are.wizards,lightyears,2024-02-15 21:31,1TjANTFwc0pH4ERQAPjHiZ,,0.485,0.307,10.0,-13.195,0.0,0.17,0.674,0.529,0.108,0.0512,80.634,171429.0,4.0
Kupla,in.the.forest.we.are.wizards,storyofus...,2024-02-15 21:28,2BCL2d38Lb1uhV7jnSyZcE,,0.539,0.841,5.0,-5.81,0.0,0.0324,0.0189,0.774,0.0799,0.502,133.054,91128.0,4.0
Kupla,in.the.forest.we.are.wizards,labrador,2024-02-15 21:26,6sqmsokNdBcNQidFaIXZXt,,0.781,0.79,6.0,-12.501,0.0,0.0474,6.71e-05,0.932,0.0274,0.258,123.164,148057.0,4.0
Kupla,in.the.forest.we.are.wizards,nightlights,2024-02-15 21:24,079phP1vkUOEBdVH0Ss3fD,,0.776,0.467,7.0,-11.74,1.0,0.046,0.00606,0.786,0.129,0.284,114.004,299473.0,4.0
Kupla,in.the.forest.we.are.wizards,cloudcastles,2024-02-15 21:22,2TRA8JWvcUtnFpU6E1L5md,,0.667,0.742,7.0,-1.737,1.0,0.0393,0.0477,0.655,0.163,0.542,105.892,129057.0,4.0
Kupla,Taiga Native,Saudade,2024-02-15 21:17,6nVT7yKO7jV4Qw6PZ9B0PK,,0.667,0.501,2.0,-10.24,0.0,0.0738,0.802,0.695,0.113,0.531,200.213,128613.0,4.0
Kupla,Taiga Native,Evening Tide,2024-02-15 21:15,7pvTo9KBDTTZVIWEaMkZyG,,0.603,0.533,7.0,-10.739,0.0,0.0406,0.852,0.791,0.102,0.64,162.024,102243.0,4.0
Kupla,Taiga Native,Nowhere Else,2024-02-15 21:12,6M0un0cCXjBX4ScJW6Nnro,,0.657,0.395,0.0,-10.15,0.0,0.0751,0.755,0.461,0.189,0.205,126.232,144762.0,4.0
Kupla,Taiga Native,Trip to the Mountains,2024-02-15 21:10,6KXxYNQlAyPJPqOzizlFHg,,0.436,0.574,3.0,-11.934,0.0,0.0479,0.816,0.967,0.11,0.546,162.54,177749.0,4.0
Kupla,Taiga Native,Mercadia,2024-02-15 21:08,21fMRBoo5fLCjxKVPZOAyD,,0.306,0.677,0.0,-8.367,1.0,0.0328,0.000155,0.00109,0.243,0.744,149.967,287640.0,4.0
Kupla,Taiga Native,Can You See the Rhino in the Clouds?,2024-02-15 21:06,4bCtV7phdTN1XPSEpfNk7o,,0.642,0.286,1.0,-9.697,1.0,0.0671,0.566,0.889,0.106,0.145,86.23,140840.0,4.0
Kupla,Taiga Native,Thoughts,2024-02-15 21:04,5qnzQlIwAqswPNr0zwJUqi,,0.608,0.389,0.0,-6.957,1.0,0.0734,0.882,0.061,0.12,0.226,82.043,123227.0,4.0
Kupla,Taiga Native,Hold My Hand,2024-02-15 21:01,6jRnTvYxe6UAAngxM4e7b8,,0.511,0.318,2.0,-15.542,1.0,0.0308,0.672,0.453,0.0631,0.103,110.898,200253.0,4.0
Kupla,Owls and Pinecones,Metamorphosis,2024-02-15 20:57,2dTvg6JzRjynFYepEIQ3z1,,0.422,0.789,11.0,-6.601,1.0,0.0437,0.000129,0.00025,0.0555,0.53,164.989,152122.0,4.0
Kupla,Owls and Pinecones,Plantation,2024-02-15 20:56,1ZqZzXdWGlrD1jy9R3aC8g,,0.641,0.397,6.0,-7.895,1.0,0.0426,0.901,0.811,0.18,0.308,80.191,150000.0,4.0
Kupla,Owls and Pinecones,Dreamer,2024-02-15 20:52,5z4ljpMLi1LTF8UG9P53fH,,0.664,0.414,5.0,-14.113,1.0,0.0675,0.864,0.0367,0.0813,0.831,147.883,213236.0,4.0
Kupla,Owls and Pinecones,Mocha,2024-02-15 20:50,73vqMTpG4ISQPHmrv30AZ5,,0.642,0.279,0.0,-8.827,1.0,0.0712,0.93,0.751,0.121,0.539,81.93,98781.0,4.0
Kupla,Owls and Pinecones,Petal,2024-02-15 20:48,0aC745IJ7ua7FpqmV894Mq,,0.409,0.956,7.0,-4.856,0.0,0.0494,8.67e-05,1.71e-05,0.0549,0.399,149.912,278000.0,4.0
Kupla,Owls and Pinecones,Sorcery,2024-02-15 20:45,5Dl07nMvNADgwSTV3Z9Mhl,,0.275,0.859,0.0,-5.554,1.0,0.0956,0.000517,0.000148,0.0961,0.089,135.498,492707.0,4.0
Kupla,Owls and Pinecones,Apila,2024-02-15 20:43,75Co93xb3dzbnliFW9SjrT,,0.705,0.886,8.0,-1.621,0.0,0.0736,0.286,0.00505,0.154,0.817,120.106,164000.0,4.0
Kupla,Owls and Pinecones,You're Beautiful,2024-02-15 20:40,5xTUuzUrXhvhgjl4DHZfYm,,0.726,0.338,7.0,-7.342,0.0,0.0401,0.775,0.923,0.117,0.455,110.003,165477.0,4.0
Kupla,Owls and Pinecones,Cardamom,2024-02-15 20:38,0n7iEO3mBC09cj4ELIv1l8,,0.305,0.438,2.0,-7.26,0.0,0.348,0.655,0.0853,0.13,0.243,75.234,118009.0,4.0
Kupla,Memories,Memories Fade - Nymano Remix,2024-02-15 20:36,40rSlnWWx2p4r9lLOwNn96,,0.39,0.477,9.0,-6.945,0.0,0.17,0.861,0.0945,0.501,0.242,79.91,147475.0,4.0
Kupla,Memories,Silver Lining,2024-02-15 17:24,3Di6jTtZPVgsusCKFTw89m,,0.388,0.276,0.0,-11.549,1.0,0.0532,0.911,0.29,0.126,0.0935,156.069,137423.0,4.0
Kupla,Memories,Out of Town,2024-02-15 17:21,6KWhGL2Kz9B5OQlXZykHqs,,0.672,0.302,10.0,-8.049,1.0,0.216,0.554,0.54,0.832,0.621,78.008,152218.0,3.0
Kupla,Memories,Fireflies,2024-02-15 17:14,5L8xKUGzPFuv3NHzHPHWoD,,0.706,0.846,8.0,-0.857,0.0,0.0505,0.697,0.0945,0.194,0.946,107.981,194549.0,4.0
Kupla,Imaginary,Spirits All Around Us,2024-02-15 17:11,7yxoeNtk4f2OGwJs7BF7Eh,,0.368,0.998,11.0,-5.397,0.0,0.0473,0.000108,0.932,0.181,0.461,160.014,60402.0,4.0
Kupla,Imaginary,Broken Wings,2024-02-15 17:09,78FHUZRbFDCG6VkRAQdFLm,,0.286,0.5,1.0,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,343933.0,4.0
Kupla,Imaginary,Always Miss You,2024-02-15 17:06,2oBuai6IC2LVyBzsVaIEIZ,,0.417,0.347,6.0,-11.252,0.0,0.0287,0.109,4.59e-06,0.27,0.144,131.111,260224.0,3.0
Kupla,Imaginary,Bird's-Eye View,2024-02-15 17:03,5qnzQlIwAqswPNr0zwJUqi,,0.608,0.389,0.0,-6.957,1.0,0.0734,0.882,0.061,0.12,0.226,82.043,123227.0,4.0
Kupla,Imaginary,Velvet,2024-02-15 17:00,5nBz5COFnxo3UA16I2iwcI,,0.486,0.883,3.0,-14.335,0.0,0.0451,2.28e-05,0.797,0.339,0.417,110.054,79870.0,4.0
Kupla,Imaginary,Crystal,2024-02-15 16:48,08OY3nyXfIOsqRquKvJnge,,0.173,0.995,1.0,-5.498,1.0,0.21,0.027,0.62,0.376,0.038,118.299,133397.0,3.0
Kupla,Imaginary,Tundra,2024-02-15 16:43,1DrJxZMTHzTtBfT6kW5xCE,,0.219,0.0307,0.0,-31.116,1.0,0.0519,0.835,0.9,0.113,0.0382,119.341,206323.0,3.0
Kupla,Imaginary,Barely Awake,2024-02-15 16:42,2BQ8FCziBOuq9oxOGTAcUh,,0.454,0.177,9.0,-12.302,0.0,0.0691,0.897,0.878,0.0963,0.214,138.682,103736.0,1.0
Kupla,Imaginary,Friendly Creatures,2024-02-15 16:39,70kfnr6pptxpV8YXjii68u,,0.815,0.86,0.0,-3.755,0.0,0.168,0.0552,0.00289,0.0249,0.978,126.879,334760.0,4.0
Kupla,Imaginary,World of Clay,2024-02-15 16:37,3T1VbzTmY3YDuC0EUEKzPM,,0.479,0.235,6.0,-13.341,1.0,0.0455,0.746,1.51e-06,0.101,0.269,88.486,166168.0,4.0
Kupla,Imaginary,Chasing Dreams,2024-02-15 16:31,5WQsYfofdwm34Fk5LgDVyy,,0.727,0.328,6.0,-8.151,0.0,0.0608,0.672,0.853,0.0995,0.51,77.959,193003.0,4.0
Kupla,Imaginary,Apogee,2024-02-15 6:25,68Fv0cDQqHFWE1zau4loWB,,0.38,0.71,11.0,-6.658,0.0,0.0706,0.0637,0.405,0.0999,0.492,125.604,300840.0,5.0
Kupla,Kingdom in Blue,Sunray,2024-02-15 6:12,28BB1aCktFJiPsEz5tK57G,,0.55,0.582,10.0,-10.627,1.0,0.0294,0.231,0.965,0.0927,0.661,92.002,233533.0,4.0
Kupla,Kingdom in Blue,Dew,2024-02-15 6:10,64IHIJbo4wTWse6gtgsEx5,,0.487,0.574,3.0,-11.934,0.0,0.0508,0.816,0.966,0.11,0.549,81.475,177749.0,4.0
Ark Woods,Hell and HI Water 2,She Stole My Heart,2024-02-14 19:46,3SsBOP6ESTsu9KtbgjKycE,,0.827,0.694,8.0,-8.788,1.0,0.0601,0.167,0.0,0.356,0.688,119.986,213500.0,4.0
Tory Lanez,Alone at Prom,Midnight's Interlude,2024-02-14 19:24,31zNgkbLt8McmjDrh6XKY9,,0.323,0.605,2.0,-9.208,0.0,0.043,0.174,0.0,0.253,0.461,105.026,115429.0,4.0
Mac Miller,K.I.D.S.,Nikes on My Feet,2024-02-14 19:01,7cAFB83sEKAmwekVvQtGZj,,0.801,0.57,9.0,-5.103,0.0,0.265,0.559,0.0,0.111,0.565,92.058,164632.0,4.0
Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),No More (feat. Travis Scott Kodak Black & 21 Savage),2024-02-14 7:45,52eIcoLUM25zbQupAZYoFh,,0.625,0.733,2.0,-8.757,1.0,0.0488,0.00598,0.000983,0.375,0.244,172.09,270698.0,4.0
XXXTENTACION,?,Moonlight,2024-02-14 7:21,0JP9xo3adEtGSdUEISiszL,,0.921,0.537,9.0,-5.723,0.0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090.0,4.0
Metro Boomin,HEROES & VILLAINS,Metro Spider (with Young Thug),2024-02-14 5:57,2VtgzixdB967bHDNu5A1nh,,0.727,0.723,1.0,-4.94,1.0,0.13,0.047,0.0,0.366,0.286,143.119,174560.0,4.0
Lil Tecca,Tec,Gist,2024-02-14 5:55,4e0FYxSROat25pH16zMTZI,,0.719,0.538,11.0,-6.897,0.0,0.28,0.632,0.0,0.135,0.803,204.132,117013.0,4.0
A$AP Ant,Shanghai,Shanghai,2024-02-14 5:46,2wXgZB0bW64cdPiqZttfFG,,0.838,0.615,2.0,-7.876,0.0,0.214,0.503,0.0,0.31,0.363,125.039,130007.0,4.0
Kupla,Green Leaves,Green Leaves,2024-02-13 23:28,2ewQMPBqWFMiqYPAS5G0EO,,0.798,0.504,9.0,-16.499,0.0,0.0593,0.821,0.849,0.11,0.228,117.075,269028.0,4.0
Odie,Analogue,North Face,2024-02-11 23:21,63bAGRSSX2V1hhPSP2NpBC,,0.802,0.382,10.0,-7.356,1.0,0.0312,0.792,0.163,0.0783,0.581,99.969,196800.0,4.0
Kanye West,VULTURES 1,PAID,2024-02-11 22:04,3w0w2T288dec0mgeZZqoNN,,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,264324.0,4.0
Kanye West,VULTURES 1,KEYS TO MY LIFE,2024-02-11 22:01,3w0w2T288dec0mgeZZqoNN,,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,264324.0,4.0
Playboi Carti,@ MEH,@ MEH,2024-02-11 21:52,29TPjc8wxfz4XMn21O7VsZ,,0.785,0.903,2.0,-4.184,1.0,0.21,0.258,0.0,0.169,0.565,139.98,193234.0,4.0
Kanye West,VULTURES 1,GOOD (DON'T DIE),2024-02-11 6:17,3w0w2T288dec0mgeZZqoNN,,0.594,0.811,1.0,-5.746,1.0,0.159,0.189,0.0,0.339,0.311,148.144,264324.0,4.0
Kanye West,VULTURES 1,HOODRAT,2024-02-11 5:46,4ZPdLEztrlZqbJkgHNw54L,,0.439,0.808,1.0,-6.881,1.0,0.346,0.00305,0.0,0.439,0.486,82.962,207000.0,4.0
Kanye West,VULTURES 1,TALKING,2024-02-11 5:38,1eaqMiiUn2P7MnqJK4XeK0,,0.463,0.453,9.0,-9.572,1.0,0.16,0.407,1.78e-06,0.207,0.334,148.741,185111.0,4.0
Kanye West,Graduation,Flashing Lights,2024-02-09 17:44,5TRPicyLGbAF2LGBFbHGvO,,0.639,0.628,6.0,-7.578,0.0,0.0398,0.0381,0.0,0.386,0.43,90.482,237507.0,4.0
Baby Keem,DIE FOR MY BITCH,HONEST,2024-02-09 17:41,58k32my5lKofeZRtIvBDg9,,0.676,0.536,2.0,-8.79,1.0,0.0432,0.403,3.37e-05,0.105,0.373,79.037,172672.0,4.0
Magic City Hippies,Hippie Castle EP,Limestone,2024-02-08 23:25,7zFXDAZ2V52022GPNYOxyH,,0.7,0.551,2.0,-6.89,1.0,0.137,0.239,0.00344,0.132,0.634,174.005,146387.0,4.0
Two Scents,Lately,Evergreen,2024-02-07 22:15,4UuwnKoOKWYYnerZKZMtvD,,0.618,0.321,2.0,-7.396,1.0,0.0543,0.456,0.000659,0.052,0.541,72.954,192933.0,4.0
Pierson Booth,The Beginning,Your Innocent Eyes,2024-02-07 22:10,3ZR6NMSQUo9yVZA0vCJBuS,,0.618,0.0678,2.0,-25.898,1.0,0.034,0.969,0.906,0.0862,0.0792,114.025,136842.0,4.0
Xavier Wulf,Kid Cudi (Remix),Kid Cudi - Remix,2024-02-07 19:54,7qHNSOvoAZc7SdeJClZJbq,,0.792,0.779,2.0,-8.757,1.0,0.329,0.0997,0.000409,0.147,0.406,159.963,96052.0,4.0
King Geedorah,Take Me to Your Leader,Lockjaw,2024-02-07 4:41,6K6rqLZ7PBDx3PNA4snQzK,,0.6,0.918,8.0,-5.455,1.0,0.338,0.113,4.88e-06,0.149,0.832,107.893,63000.0,4.0
Killer Mike,MICHAEL,DOWN BY LAW,2024-02-06 17:00,6KlvybbokGa63tRS4J3Uqh,,0.675,0.67,6.0,-4.999,0.0,0.102,0.00857,0.0,0.382,0.36,122.946,211469.0,4.0
Crooked Colours,Vera,Come Back to You,2024-02-05 20:53,6twiVe7YH62G7fmYsYRpwN,,0.806,0.522,9.0,-8.086,0.0,0.0307,0.00702,0.00121,0.0764,0.386,95.026,188394.0,4.0
Glass Animals,Leaflings,Cocoa Hooves,2024-02-05 20:49,4Qw1VBxYRX2ieU9CADu8Co,,0.53,0.275,2.0,-13.868,0.0,0.0349,0.46,1.12e-05,0.0729,0.0698,133.973,271907.0,4.0
Empire of the Sun,Walking On A Dream (10th Anniversary Edition),Walking on a Dream,2024-02-05 20:43,5r5cp9IpziiIsR6b93vcnQ,,0.871,0.701,5.0,-5.594,0.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440.0,4.0
Dope Lemon,Honey Bones,Marinade,2024-02-05 20:36,2OFUamird9l49tMtwf8w3l,,0.677,0.74,2.0,-6.528,1.0,0.0243,0.242,0.0146,0.105,0.679,110.193,237961.0,4.0
Goth Babe,Moments / Tides,Moments / Tides,2024-02-05 20:30,7D56acHvA76RlIuebqxWKD,,0.514,0.632,4.0,-7.544,1.0,0.145,0.453,0.0118,0.106,0.531,85.018,204127.0,4.0
Big Wild,Superdream,Awaken,2024-02-05 20:27,3KyDvRT8RdsBcRkvKmy4M2,,0.442,0.649,1.0,-7.749,1.0,0.0317,0.0608,0.0133,0.129,0.358,75.029,355133.0,4.0
Still Woozy,Lately EP,Lava,2024-02-05 20:20,2dIeraguJ8SoHDqXfSZelZ,,0.62,0.616,1.0,-10.071,1.0,0.143,0.304,0.00954,0.264,0.67,169.139,157303.0,4.0
Mac Miller,The Divine Feminine,Dang! (feat. Anderson .Paak),2024-02-05 20:15,5iUQMwxUPdJBFeGkePtM66,,0.836,0.67,5.0,-6.907,0.0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350.0,4.0
Glass Animals,ZABA,Gooey,2024-02-05 20:08,1gk3FhAV07q9Jg77UxnVjX,,0.487,0.369,11.0,-13.424,0.0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307.0,4.0
Still Woozy,Lucy,Lucy,2024-02-05 6:55,5RxpYHVbGJPOvSEATQyg9P,,0.647,0.537,6.0,-12.006,0.0,0.21,0.43,0.000258,0.119,0.846,84.46,142500.0,4.0
The Neighbourhood,Chip Chrome & The Mono-Tones,Devil's Advocate,2024-02-05 5:57,4XfI7M5gLwEY84gYiH4RDD,,0.662,0.681,11.0,-8.152,0.0,0.0315,0.0321,0.139,0.508,0.864,98.004,186307.0,4.0
Lorde,The Love Club EP,The Love Club,2024-02-05 5:47,1vbnYODenOFCFWxYNRYw1N,,0.603,0.529,7.0,-10.323,1.0,0.0482,0.572,0.0321,0.167,0.0394,87.967,221409.0,4.0
NoMBe,They Might've Even Loved Me,Freak Like Me,2024-02-05 5:35,6ruM3vVChkDA165VFgidhF,,0.685,0.568,1.0,-6.487,1.0,0.0573,0.0306,3.34e-06,0.458,0.462,96.013,176890.0,4.0
Still Woozy,Cooks,Cooks,2024-02-05 5:32,75TDPu9k7Yv3IovdYaNCwk,,0.45,0.583,4.0,-10.49,0.0,0.0811,0.434,0.0126,0.244,0.701,77.066,174105.0,4.0
Phantogram,Three,You're Mine,2024-02-05 5:08,2gb31QyfSG3j2QBYPjmRMx,,0.643,0.775,10.0,-4.3,1.0,0.0308,0.195,0.114,0.0983,0.415,91.992,249067.0,4.0
Still Woozy,If This Isn’t Nice I Don’t Know What Is,Get Down,2024-02-04 18:32,4vHNeBWDQpVCmGbaccrRzi,,0.739,0.522,7.0,-12.304,0.0,0.151,0.821,0.00124,0.233,0.619,138.263,146390.0,4.0
Still Woozy,Lately EP,Maybe She,2024-02-04 18:29,5U8hidWugxHXvh1AzZYwKF,,0.623,0.528,11.0,-11.49,0.0,0.154,0.509,0.00222,0.108,0.564,88.024,169091.0,4.0
Still Woozy,Vacation,Vacation,2024-02-04 18:25,6RmWk7p9QY8VMGHdgq4Ulh,,0.712,0.662,6.0,-4.777,0.0,0.059,0.318,0.000686,0.17,0.903,100.881,170698.0,4.0
Still Woozy,If This Isn’t Nice I Don’t Know What Is,Rocky,2024-02-04 18:22,3E73eFyGL6v10qlK3jiLyR,,0.737,0.517,11.0,-9.415,0.0,0.0776,0.512,0.00574,0.109,0.525,101.095,166000.0,4.0
Still Woozy,Lately EP,Foolsong,2024-02-04 18:19,2CO1B7lyEs3lf19hM5gn6x,,0.686,0.48,6.0,-11.443,1.0,0.0504,0.17,0.0116,0.105,0.57,150.828,173167.0,4.0
Still Woozy,Wolfcat,wolfcat,2024-02-04 18:16,1Hu2OypX8tMPwBcCUaAeO4,,0.662,0.48,2.0,-12.58,1.0,0.0542,0.749,0.000314,0.118,0.669,134.944,174222.0,3.0
Still Woozy,Pool,Pool,2024-02-04 18:13,1ZP4Qxb7USL3EezbxfpOVF,,0.664,0.477,0.0,-10.53,1.0,0.0551,0.394,4.15e-05,0.136,0.273,100.046,223000.0,4.0
Drake,Dark Lane Demo Tapes,From Florida With Love,2024-02-04 3:08,0YkUwXxnTkeJBvt5upeEtP,,0.787,0.477,6.0,-7.837,0.0,0.199,0.768,0.0,0.104,0.476,80.506,234783.0,4.0
Roddy Ricch,The Big 3,Real Talk,2024-02-04 2:14,32ny2YtiR7zKi7PBjiQ5Iy,,0.789,0.71,5.0,-6.165,0.0,0.0681,0.128,0.0,0.112,0.188,138.033,183187.0,4.0
Cautious Clay,Cheesin',Cheesin',2024-02-04 0:39,0A3XWuyL1B7kqPHyDXHGkN,,0.817,0.623,9.0,-5.9,0.0,0.043,0.202,0.0,0.113,0.967,120.111,138000.0,4.0
Still Woozy,BS,BS,2024-02-04 0:36,4vHNeBWDQpVCmGbaccrRzi,,0.739,0.522,7.0,-12.304,0.0,0.151,0.821,0.00124,0.233,0.619,138.263,146390.0,4.0
Still Woozy,Anyone But You,Anyone But You,2024-02-04 0:20,4faTuWPQeMo24zvuTDre3c,,0.607,0.427,8.0,-11.952,1.0,0.0302,0.821,0.13,0.15,0.243,89.991,176000.0,4.0
Anthony Hames,Attack on Titan (Piano Collection),Eye Water - From Attack on Titan,2024-02-03 19:00,3siuZdHK6jbn38qxGDkuej,,0.371,0.254,11.0,-11.64,0.0,0.0343,0.847,0.811,0.0945,0.0572,119.582,164933.0,4.0
ScHoolboy Q,CrasH Talk,Dangerous (feat. Kid Cudi),2024-02-02 19:04,0IH3D0P8OrQFs6ajcqbm0R,,0.414,0.543,5.0,-9.455,1.0,0.103,0.636,1.71e-05,0.0813,0.0565,171.869,150613.0,4.0
Frank Ocean,channel ORANGE,Sweet Life,2024-02-02 3:39,3GZD6HmiNUhxXYf8Gch723,,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0
JAY-Z,The Blueprint (Explicit Version),Heart of the City (Ain't No Love),2024-02-02 3:18,6gpZSI0xEMTzleBc5ykOVA,,0.606,0.943,6.0,-3.948,1.0,0.276,0.088,0.0039,0.342,0.802,171.027,223240.0,4.0
Knxwledge,Hud Dreems,kometostai.aintreallynootherwaytoputitro,2024-02-02 3:14,7oeNO6HoCTIHIuoNUp2Ur4,,0.576,0.636,4.0,-8.688,1.0,0.0755,0.399,0.0513,0.23,0.438,78.244,73898.0,4.0
Vince Staples,Ramona Park Broke My Heart,THE BEACH,2024-02-02 3:06,0lqAn1YfFVQ3SdoF7tRZO2,,0.593,0.947,4.0,-6.206,0.0,0.631,0.888,0.0,0.823,0.682,157.85,67210.0,4.0
Thundercat,It Is What It Is,Dragonball Durag,2024-02-02 3:03,7eWGnKg4B44sbBPpQp4y2c,,0.648,0.59,2.0,-9.664,1.0,0.0942,0.697,0.808,0.111,0.401,81.045,181922.0,4.0
Odie,Analogue,Little Lies,2024-02-02 2:56,6QpZXzHcOgXK41Y3YCx203,,0.342,0.294,2.0,-15.989,1.0,0.0426,0.592,0.674,0.0944,0.132,84.014,220008.0,4.0
Frank Ocean,channel ORANGE,Not Just Money,2024-02-02 2:47,3GZD6HmiNUhxXYf8Gch723,,0.913,0.603,8.0,-4.892,1.0,0.226,0.0272,0.000503,0.167,0.497,123.061,234093.0,4.0
Marshmello,Fell In Love,Fell In Love,2024-02-02 2:37,1N8klHEbZ0bFOHnMVs8C9S,,0.732,0.464,1.0,-9.722,1.0,0.0527,0.0899,3.1e-05,0.0997,0.647,149.954,121284.0,4.0
Steve Lacy,C U Girl,C U Girl,2024-02-02 1:57,6FBzhcfgGacfXF3AmtfEaX,,0.414,0.473,11.0,-8.911,0.0,0.116,0.663,0.0523,0.128,0.409,100.0,129698.0,4.0
21 Savage,american dream,née-nah,2024-02-02 1:48,1m4AH3l2hAJrPMppgThlFI,,0.815,0.871,4.0,-6.105,1.0,0.0715,0.00581,0.0,0.0563,0.968,105.018,172027.0,4.0
Metro Boomin,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),Am I Dreaming (Metro Boomin & A$AP Rocky Roisee),2024-02-02 1:36,6Ec5LeRzkisa5KJtwLfOoW,,0.6,0.537,9.0,-7.777,0.0,0.0362,0.0468,0.0038,0.206,0.126,90.061,256027.0,4.0
Boldy James,SUPER TECMO BO,Great Adventures,2024-02-02 1:16,40OaGnIeyyDFjCnqF5jb2c,,0.518,0.676,7.0,-9.332,1.0,0.308,0.578,0.00836,0.365,0.452,141.016,125947.0,4.0
Tory Lanez,The New Toronto 3,Broke In A Minute,2024-01-31 1:46,4xqIYGwwZTEem9U8A42SPF,,0.929,0.7,0.0,-5.596,0.0,0.0903,0.141,0.0,0.349,0.802,120.009,132024.0,4.0
Kodak Black,Painting Pictures,Tunnel Vision,2024-01-31 1:14,4Q3N4Ct4zCuIHuZ65E3BD4,,0.497,0.489,11.0,-7.724,0.0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187.0,4.0
