time,temperature,relative_humidity,precipitation,rain,snow_depth,weather_code,cloud_cover,wind_speed,is_day,sunshine_duration
2020-01-01T00:00,-0.9,72,0,0,0.02,0,15,21.5,0,0
2020-01-01T01:00,-1.3,74,0,0,0.02,3,90,23.8,0,0
2020-01-01T02:00,-1.2,73,0,0,0.02,3,90,23.5,0,0
2020-01-01T03:00,-1.4,73,0,0,0.02,0,1,23.1,0,0
2020-01-01T04:00,-1.7,76,0,0,0.02,0,0,22.2,0,0
2020-01-01T05:00,-1.8,77,0,0,0.02,1,43,20.7,0,0
2020-01-01T06:00,-1.7,75,0,0,0.02,2,56,20.3,0,0
2020-01-01T07:00,-1.6,72,0,0,0.02,2,53,19.6,0,0
2020-01-01T08:00,-1.9,73,0,0,0.02,1,47,18,0,0
2020-01-01T09:00,-1.9,74,0,0,0.02,2,68,17.8,0,0
2020-01-01T10:00,-1.4,73,0.1,0,0.02,71,75,18.9,0,0
2020-01-01T11:00,-1.1,73,0.1,0,0.02,71,100,18.6,0,0
2020-01-01T12:00,-0.8,71,0,0,0.02,3,100,18.9,0,0
2020-01-01T13:00,-0.9,68,0,0,0.02,3,100,19.2,1,0
2020-01-01T14:00,-0.8,71,0,0,0.02,3,100,17.2,1,625.47
2020-01-01T15:00,-0.3,64,0,0,0.02,3,93,19.7,1,0
2020-01-01T16:00,0,58,0,0,0.02,3,95,21,1,0
2020-01-01T17:00,0.1,56,0,0,0.02,3,90,20.2,1,0
2020-01-01T18:00,0.4,54,0,0,0.02,3,89,20.3,1,0
2020-01-01T19:00,0.9,52,0,0,0.02,2,73,19.1,1,418.54
2020-01-01T20:00,0.8,50,0,0,0.02,1,26,18.7,1,3600
2020-01-01T21:00,-0.1,52,0,0,0.02,0,3,13,1,3600
2020-01-01T22:00,-1.9,55,0,0,0.02,1,44,9.7,0,1090.94
2020-01-01T23:00,-3.7,65,0,0,0.02,1,36,6.9,0,0
2020-01-02T00:00,-4.4,67,0,0,0.02,1,38,7.6,0,0
2020-01-02T01:00,-3.5,66,0,0,0.02,0,19,10.1,0,0
2020-01-02T02:00,-3.7,78,0,0,0.02,1,48,9.3,0,0
2020-01-02T03:00,-2.5,77,0,0,0.02,1,21,12.3,0,0
2020-01-02T04:00,-1.7,76,0,0,0.02,1,44,16,0,0
2020-01-02T05:00,-0.7,78,0,0,0.02,3,88,16.6,0,0
2020-01-02T06:00,0.9,75,0,0,0.02,2,63,15.1,0,0
2020-01-02T07:00,1.3,74,0,0,0.02,0,17,14.2,0,0
2020-01-02T08:00,0.7,78,0,0,0.02,1,36,12.5,0,0
2020-01-02T09:00,0.8,77,0,0,0.02,0,16,12.1,0,0
2020-01-02T10:00,0.5,79,0,0,0.02,1,27,11.4,0,0
2020-01-02T11:00,0.9,76,0,0,0.02,1,26,13.1,0,0
2020-01-02T12:00,2.3,69,0,0,0.02,1,31,15.5,0,0
2020-01-02T13:00,2.2,70,0,0,0.02,2,56,16.1,1,0
2020-01-02T14:00,3.4,66,0,0,0.02,0,19,17.4,1,0
2020-01-02T15:00,4.9,63,0,0,0.02,0,3,16.1,1,3600
2020-01-02T16:00,6.2,57,0,0,0.02,0,18,19.5,1,3600
2020-01-02T17:00,7.4,53,0,0,0.02,0,9,20,1,3600
2020-01-02T18:00,8.1,50,0,0,0.01,0,2,22.3,1,3600
2020-01-02T19:00,8.2,49,0,0,0.01,1,30,22.6,1,3600
2020-01-02T20:00,7.7,52,0,0,0.01,1,22,20.1,1,3600
2020-01-02T21:00,6.6,56,0,0,0.01,1,32,19.2,1,3600
2020-01-02T22:00,5.4,61,0,0,0.01,1,40,17.3,0,322.97
2020-01-02T23:00,5.1,65,0,0,0.01,1,44,16.4,0,0
2020-01-03T00:00,3.9,69,0,0,0.01,2,71,15.9,0,0
2020-01-03T01:00,4.5,71,0,0,0.01,2,64,13.8,0,0
2020-01-03T02:00,4.3,76,0,0,0.01,2,54,12.4,0,0
2020-01-03T03:00,4,81,0,0,0.01,1,42,10.5,0,0
2020-01-03T04:00,3.8,84,0,0,0.01,1,39,10,0,0
2020-01-03T05:00,3.2,88,0,0,0.01,2,52,9.4,0,0
2020-01-03T06:00,3.6,88,0,0,0.01,2,75,9.7,0,0
2020-01-03T07:00,4,89,0,0,0.01,3,81,9.6,0,0
2020-01-03T08:00,2.6,93,0,0,0.01,1,44,9.7,0,0
2020-01-03T09:00,1.8,94,0,0,0.01,1,38,10.2,0,0
2020-01-03T10:00,1.8,95,0,0,0.01,1,38,7.4,0,0
2020-01-03T11:00,2.1,95,0,0,0.01,2,76,7.6,0,0
2020-01-03T12:00,2.2,93,0,0,0.01,1,35,6.7,0,0
2020-01-03T13:00,2.1,94,0,0,0.01,2,78,6.5,1,0
2020-01-03T14:00,3.2,92,0,0,0.01,2,51,8,1,0
2020-01-03T15:00,5.2,86,0,0,0.01,1,28,8.5,1,3600
2020-01-03T16:00,6.8,79,0,0,0.01,3,91,9.5,1,3600
2020-01-03T17:00,7.8,70,0,0,0.01,3,100,13.6,1,3600
2020-01-03T18:00,8.1,68,0,0,0.01,3,100,14.6,1,1377.1
2020-01-03T19:00,8.4,66,0,0,0.01,3,100,14.3,1,3600
2020-01-03T20:00,7.6,68,0,0,0.01,3,97,11.4,1,0
2020-01-03T21:00,6.8,71,0,0,0.01,3,80,8.9,1,273.86
2020-01-03T22:00,5.3,76,0,0,0.01,3,87,6.6,0,0
2020-01-03T23:00,4.4,77,0,0,0.01,3,82,7.8,0,0
2020-01-04T00:00,0.4,89,0,0,0.01,1,21,6.1,0,0
2020-01-04T01:00,-0.2,91,0,0,0.01,2,51,9.7,0,0
2020-01-04T02:00,-0.7,92,0,0,0.01,1,47,7.2,0,0
2020-01-04T03:00,-0.6,91,0,0,0.01,2,69,8.2,0,0
2020-01-04T04:00,0.1,85,0,0,0.01,2,55,9.8,0,0
2020-01-04T05:00,0.2,79,0,0,0.01,3,94,10.9,0,0
2020-01-04T06:00,0.2,77,0,0,0.01,3,100,11.3,0,0
2020-01-04T07:00,0.2,76,0,0,0.01,3,100,9.7,0,0
2020-01-04T08:00,0.4,75,0,0,0.01,3,100,9.5,0,0
2020-01-04T09:00,0.2,77,0.1,0,0.01,71,100,8.3,0,0
2020-01-04T10:00,-0.1,82,0.4,0,0.01,73,100,6.6,0,0
2020-01-04T11:00,-0.4,87,0.7,0,0.01,73,90,8,0,0
2020-01-04T12:00,-0.3,90,0.5,0,0.02,73,66,6.5,0,0
2020-01-04T13:00,-0.3,88,0.1,0,0.02,71,60,4,1,0
2020-01-04T14:00,0.3,85,0,0,0.02,1,46,5.2,1,0
2020-01-04T15:00,1.3,78,0,0,0.02,3,100,4.1,1,3600
2020-01-04T16:00,2,73,0,0,0.02,3,100,6.3,1,1590.75
2020-01-04T17:00,2.3,69,0,0,0.02,3,100,7.9,1,0
2020-01-04T18:00,2.8,64,0,0,0.02,3,100,10.3,1,0
2020-01-04T19:00,2.9,61,0,0,0.02,3,100,11.5,1,0
2020-01-04T20:00,2.9,60,0,0,0.02,3,92,11.7,1,0
2020-01-04T21:00,2.5,59,0,0,0.02,3,93,12.9,1,0
2020-01-04T22:00,1.6,63,0,0,0.02,3,100,10,0,0
2020-01-04T23:00,1,66,0,0,0.02,3,100,10.1,0,0
2020-01-05T00:00,0.5,68,0,0,0.02,3,100,10.9,0,0
2020-01-05T01:00,0.2,74,0.1,0,0.02,71,100,8.9,0,0
2020-01-05T02:00,-0.1,78,0,0,0.02,3,100,9.2,0,0
2020-01-05T03:00,-0.3,76,0,0,0.02,3,94,7.4,0,0
2020-01-05T04:00,-0.2,77,0,0,0.02,3,100,9.7,0,0
2020-01-05T05:00,-0.2,78,0,0,0.02,3,100,12.9,0,0
2020-01-05T06:00,-0.4,69,0,0,0.02,3,100,18.3,0,0
2020-01-05T07:00,-0.9,71,0,0,0.02,3,81,15.5,0,0
2020-01-05T08:00,-1.3,67,0,0,0.02,3,93,15.3,0,0
2020-01-05T09:00,-1.5,66,0,0,0.02,3,100,13.9,0,0
2020-01-05T10:00,-1.7,68,0,0,0.02,3,100,13.2,0,0
2020-01-05T11:00,-1.4,69,0,0,0.02,3,100,11.5,0,0
2020-01-05T12:00,-1.4,77,0,0,0.02,3,88,9.3,0,0
2020-01-05T13:00,-1.1,75,0,0,0.02,2,73,8,1,0
2020-01-05T14:00,-0.8,74,0,0,0.02,3,90,8.8,1,1819.91
2020-01-05T15:00,0.1,67,0,0,0.02,3,100,12.1,1,3600
2020-01-05T16:00,0.7,62,0,0,0.02,3,100,13.4,1,1298.11
2020-01-05T17:00,0.9,64,0,0,0.02,3,100,10.9,1,0
2020-01-05T18:00,1.2,67,0.1,0,0.02,71,100,12.3,1,0
2020-01-05T19:00,1.8,61,0,0,0.02,3,100,12.5,1,0
2020-01-05T20:00,1.9,56,0,0,0.02,3,93,13.3,1,382.73
2020-01-05T21:00,1.5,59,0,0,0.02,3,100,13,1,0
2020-01-05T22:00,0.5,63,0,0,0.02,3,100,10.6,0,0
2020-01-05T23:00,-0.2,65,0,0,0.02,3,100,9.5,0,0
2020-01-06T00:00,-0.7,76,0.4,0,0.02,73,93,11.7,0,0
2020-01-06T01:00,-1.1,86,0.9,0,0.03,73,100,11.5,0,0
2020-01-06T02:00,-1.2,91,0.9,0,0.03,73,100,12.8,0,0
2020-01-06T03:00,-0.9,90,0.5,0,0.04,73,100,15.9,0,0
2020-01-06T04:00,-0.5,88,0.3,0,0.04,73,100,15.5,0,0
2020-01-06T05:00,-0.3,87,0.1,0,0.04,71,100,14.2,0,0
2020-01-06T06:00,-0.1,88,0.1,0,0.05,71,100,12.6,0,0
2020-01-06T07:00,0.5,86,0,0,0.05,3,100,13.9,0,0
2020-01-06T08:00,0.9,86,0,0,0.05,3,100,14.8,0,0
2020-01-06T09:00,1.5,80,0.1,0.1,0.05,51,100,19.2,0,0
2020-01-06T10:00,1.4,76,0,0,0.05,3,100,21,0,0
2020-01-06T11:00,1,74,0,0,0.05,0,8,20.9,0,0
2020-01-06T12:00,0.6,74,0,0,0.05,1,27,17.6,0,0
2020-01-06T13:00,0,76,0,0,0.05,2,62,18,1,0
2020-01-06T14:00,0.5,72,0,0,0.05,3,100,17.7,1,2067.95
2020-01-06T15:00,1.1,75,0,0,0.05,71,95,16.9,1,2187.26
2020-01-06T16:00,1.9,63,0.1,0,0.05,71,29,25,1,3600
2020-01-06T17:00,2.4,54,0,0,0.05,1,50,29,1,3600
2020-01-06T18:00,2.2,49,0,0,0.05,1,42,32.1,1,3600
2020-01-06T19:00,2.1,53,0,0,0.05,1,23,29.7,1,3600
2020-01-06T20:00,1.9,52,0,0,0.05,3,86,29.7,1,3600
2020-01-06T21:00,1.8,55,0,0,0.05,3,100,27.2,1,191.93
2020-01-06T22:00,1.6,59,0,0,0.05,2,78,25.4,0,0
2020-01-06T23:00,0.7,63,0,0,0.05,2,57,20.2,0,0
2020-01-07T00:00,0.4,57,0,0,0.05,3,100,21.4,0,0
2020-01-07T01:00,-0.1,59,0,0,0.05,3,100,18.2,0,0
2020-01-07T02:00,-0.5,61,0,0,0.05,1,49,13.2,0,0
2020-01-07T03:00,-1,56,0,0,0.05,0,6,14.1,0,0
2020-01-07T04:00,-1.5,57,0,0,0.05,0,17,13,0,0
2020-01-07T05:00,-1.9,62,0,0,0.05,0,6,13.3,0,0
2020-01-07T06:00,-2.2,63,0,0,0.05,0,4,13.3,0,0
2020-01-07T07:00,-3,68,0,0,0.05,1,27,9.8,0,0
2020-01-07T08:00,-3.5,70,0,0,0.04,1,26,8.6,0,0
2020-01-07T09:00,-4,75,0,0,0.04,1,30,7.7,0,0
2020-01-07T10:00,-4,75,0,0,0.05,1,39,9,0,0
2020-01-07T11:00,-4.4,78,0,0,0.05,2,74,6,0,0
2020-01-07T12:00,-2.5,75,0,0,0.05,3,87,1.6,0,0
2020-01-07T13:00,-3.8,83,0,0,0.05,3,89,8.9,1,0
2020-01-07T14:00,-1.9,79,0,0,0.05,3,88,12.3,1,466.77
2020-01-07T15:00,-0.7,72,0,0,0.05,3,87,10.3,1,0
2020-01-07T16:00,0.6,66,0,0,0.04,3,84,9.4,1,622.63
2020-01-07T17:00,2.3,59,0,0,0.04,2,77,10.2,1,3600
2020-01-07T18:00,3.6,58,0,0,0.04,2,77,11.6,1,3600
2020-01-07T19:00,4.4,55,0,0,0.04,3,84,10.9,1,3600
2020-01-07T20:00,4.5,57,0,0,0.04,2,68,10.4,1,3600
2020-01-07T21:00,3,67,0,0,0.04,2,79,9,1,1071.07
2020-01-07T22:00,1.2,74,0,0,0.04,2,69,9.7,0,0
2020-01-07T23:00,1.1,70,0,0,0.04,3,85,12.7,0,0
2020-01-08T00:00,0.2,74,0,0,0.04,2,71,12.3,0,0
2020-01-08T01:00,0.4,74,0,0,0.04,2,75,14,0,0
2020-01-08T02:00,0.9,72,0,0,0.04,2,66,16.8,0,0
2020-01-08T03:00,0.7,72,0,0,0.04,2,67,16.7,0,0
2020-01-08T04:00,0.3,78,0,0,0.04,2,52,17.6,0,0
2020-01-08T05:00,-0.6,78,0,0,0.04,1,39,17.4,0,0
2020-01-08T06:00,-1.1,77,0,0,0.04,2,66,17.4,0,0
2020-01-08T07:00,-1.5,81,0.1,0,0.04,71,65,16.5,0,0
2020-01-08T08:00,-1.2,79,0.1,0,0.04,71,70,16.2,0,0
2020-01-08T09:00,-1,70,0.1,0,0.04,71,54,17.4,0,0
2020-01-08T10:00,-2.3,70,0,0,0.04,0,0,21.2,0,0
2020-01-08T11:00,-3.9,73,0,0,0.04,0,0,20.4,0,0
2020-01-08T12:00,-3.5,65,0,0,0.04,0,16,18.2,0,0
2020-01-08T13:00,-4.1,63,0,0,0.04,0,0,15.8,1,0
2020-01-08T14:00,-3.9,62,0,0,0.04,1,29,16.6,1,2095.75
2020-01-08T15:00,-3.6,60,0,0,0.04,2,57,20.5,1,3600
2020-01-08T16:00,-3.2,61,0.1,0,0.04,71,97,20.5,1,3600
2020-01-08T17:00,-3.6,52,0.1,0,0.04,71,100,25,1,3600
2020-01-08T18:00,-4,46,0,0,0.04,3,100,26,1,3600
2020-01-08T19:00,-4.3,48,0,0,0.04,3,100,26.1,1,3600
2020-01-08T20:00,-5.8,48,0.1,0,0.04,71,97,28.5,1,618.7
2020-01-08T21:00,-6.1,44,0.1,0,0.04,71,100,27.5,1,0
2020-01-08T22:00,-6.9,50,0,0,0.04,3,90,22.8,0,0
2020-01-08T23:00,-7.8,52,0,0,0.04,3,88,21,0,0
2020-01-09T00:00,-8.2,54,0,0,0.04,1,37,15.8,0,0
2020-01-09T01:00,-8.8,55,0,0,0.04,1,43,13.4,0,0
2020-01-09T02:00,-9.1,56,0,0,0.04,2,73,12.1,0,0
2020-01-09T03:00,-9.1,55,0,0,0.04,3,86,11.9,0,0
2020-01-09T04:00,-9.3,55,0,0,0.04,3,88,10.6,0,0
2020-01-09T05:00,-9.5,56,0,0,0.04,3,86,7.8,0,0
2020-01-09T06:00,-9.6,56,0,0,0.04,0,10,4.3,0,0
2020-01-09T07:00,-10,57,0,0,0.04,0,4,2.2,0,0
2020-01-09T08:00,-10.2,59,0,0,0.04,0,4,5.2,0,0
2020-01-09T09:00,-10.7,63,0,0,0.04,0,5,5.9,0,0
2020-01-09T10:00,-11.1,64,0,0,0.04,0,14,5.4,0,0
2020-01-09T11:00,-11.3,63,0,0,0.04,0,17,5.7,0,0
2020-01-09T12:00,-11.6,63,0,0,0.04,2,64,6.9,0,0
2020-01-09T13:00,-9.9,58,0,0,0.04,3,84,8.6,1,0
2020-01-09T14:00,-7.9,62,0,0,0.04,1,40,11.2,1,0
2020-01-09T15:00,-5.2,59,0,0,0.04,3,90,15.8,1,1725.91
2020-01-09T16:00,-4.4,59,0,0,0.04,3,95,20.8,1,3600
2020-01-09T17:00,-4.1,56,0,0,0.04,3,88,20.7,1,2522.87
2020-01-09T18:00,-4.4,58,0,0,0.04,2,70,21.6,1,183.98
2020-01-09T19:00,-3.8,56,0,0,0.04,2,73,21.2,1,3299.22
2020-01-09T20:00,-3.1,53,0,0,0.04,3,87,20.7,1,597.55
2020-01-09T21:00,-2.7,54,0,0,0.04,2,77,18.6,1,0
2020-01-09T22:00,-2.8,59,0,0,0.04,3,90,16.7,1,0
2020-01-09T23:00,-2.3,61,0,0,0.04,2,52,16.5,0,0
2020-01-10T00:00,-3.1,66,0,0,0.04,2,79,16.3,0,0
2020-01-10T01:00,-1.9,66,0,0,0.04,1,37,17.2,0,0
2020-01-10T02:00,-2,73,0,0,0.04,2,80,13.9,0,0
2020-01-10T03:00,-1.6,73,0,0,0.04,3,84,7,0,0
2020-01-10T04:00,-0.6,68,0.1,0,0.04,71,89,10.1,0,0
2020-01-10T05:00,1.6,57,0,0,0.04,3,100,11.9,0,0
2020-01-10T06:00,5.4,52,0,0,0.04,3,100,19.7,0,0
2020-01-10T07:00,7,52,0,0,0.04,3,100,26,0,0
2020-01-10T08:00,7.7,59,0,0,0.04,3,100,29.8,0,0
2020-01-10T09:00,7.1,66,0,0,0.04,3,100,28.5,0,0
2020-01-10T10:00,6.4,74,0,0,0.03,3,100,27,0,0
2020-01-10T11:00,5.7,80,0,0,0.03,2,52,25.3,0,0
2020-01-10T12:00,5.1,86,0,0,0.03,2,70,20.6,0,0
2020-01-10T13:00,4.9,88,0,0,0.03,3,100,18.2,1,0
2020-01-10T14:00,5.2,88,0,0,0.03,3,89,18.6,1,0
2020-01-10T15:00,6.3,85,0,0,0.03,3,100,16.4,1,2785.1
2020-01-10T16:00,6.2,87,0.1,0.1,0.02,51,100,13.4,1,0
2020-01-10T17:00,6.7,86,0,0,0.02,3,100,14.1,1,0
2020-01-10T18:00,7.2,86,0,0,0.02,3,100,14,1,0
2020-01-10T19:00,6.6,90,0,0,0.02,3,100,11.5,1,0
2020-01-10T20:00,6,93,0,0,0.02,3,100,8.9,1,0
2020-01-10T21:00,5.3,95,0.1,0.1,0.02,51,100,8.5,1,0
2020-01-10T22:00,4.6,97,0,0,0.02,3,100,6.1,1,0
2020-01-10T23:00,4.2,97,0,0,0.01,3,100,6.2,0,0
2020-01-11T00:00,1.8,99,0,0,0.01,3,100,7.2,0,0
2020-01-11T01:00,2.3,99,0,0,0.01,3,100,5.8,0,0
2020-01-11T02:00,2.5,98,0,0,0.01,3,100,3.1,0,0
2020-01-11T03:00,2.6,98,0.1,0.1,0.01,51,100,2.5,0,0
2020-01-11T04:00,2.7,99,0.1,0.1,0.01,51,100,4.4,0,0
2020-01-11T05:00,3.4,99,0.3,0.3,0.01,51,100,9.3,0,0
2020-01-11T06:00,3.5,100,0.5,0.5,0.01,53,100,7.1,0,0
2020-01-11T07:00,3.6,100,0.9,0.9,0.01,53,100,6.6,0,0
2020-01-11T08:00,4.3,99,1.5,1.5,0.01,61,100,8.5,0,0
2020-01-11T09:00,5.2,99,1.7,1.7,0.01,61,100,10.9,0,0
2020-01-11T10:00,7.6,93,1.5,1.5,0.01,61,100,16.9,0,0
2020-01-11T11:00,9.4,91,2,2,0.01,61,90,22.8,0,0
2020-01-11T12:00,11.6,87,0.8,0.8,0.01,53,90,27.8,0,0
2020-01-11T13:00,11.8,88,0.8,0.8,0.01,53,93,25.8,1,0
2020-01-11T14:00,12,89,0.7,0.7,0.01,53,100,22.4,1,0
2020-01-11T15:00,12,90,4.2,4.2,0.01,63,100,15.5,1,0
2020-01-11T16:00,11.5,90,2.8,2.8,0.01,63,100,12.9,1,0
2020-01-11T17:00,11.2,91,1.3,1.3,0,61,100,9.4,1,0
2020-01-11T18:00,3,92,5.1,5.1,0,63,100,25.9,1,0
2020-01-11T19:00,2.8,91,2.2,2.2,0,61,100,23.1,1,0
2020-01-11T20:00,2.1,92,3.1,3.1,0,63,100,24.7,1,0
2020-01-11T21:00,1.8,93,4.5,4.5,0,63,100,22,1,0
2020-01-11T22:00,1.6,92,4.2,4.2,0,63,100,23,1,0
2020-01-11T23:00,1.3,93,2.5,2.5,0,63,100,22.4,0,0
2020-01-12T00:00,1.4,94,1,1,0,55,100,16.6,0,0
2020-01-12T01:00,1.4,94,1,1,0,55,100,16.6,0,0
2020-01-12T02:00,1.3,95,2,2,0,61,100,15.6,0,0
2020-01-12T03:00,1.4,93,1.8,1.8,0,61,100,14.1,0,0
2020-01-12T04:00,1.4,93,2,2,0,61,100,14.1,0,0
2020-01-12T05:00,1,94,1.7,1.7,0,61,100,12.3,0,0
2020-01-12T06:00,0.7,95,1.2,1.2,0,55,100,16.4,0,0
2020-01-12T07:00,0.1,95,3.2,3.1,0,71,100,18.4,0,0
2020-01-12T08:00,-0.1,94,2.1,2,0,71,100,15.8,0,0
2020-01-12T09:00,-0.7,95,2.3,2.1,0,71,100,16.3,0,0
2020-01-12T10:00,-1.2,92,0.9,0.7,0,71,100,21.8,0,0
2020-01-12T11:00,-1.9,88,1.2,0.3,0.01,73,100,24.2,0,0
2020-01-12T12:00,-1.9,85,0.7,0,0.01,73,100,18.5,0,0
2020-01-12T13:00,-3.1,77,0,0,0.01,0,4,17.3,1,0
2020-01-12T14:00,-4.1,69,0,0,0.01,2,79,22,1,2183.46
2020-01-12T15:00,-3.9,63,0,0,0.01,3,90,22.4,1,3600
2020-01-12T16:00,-3.8,59,0,0,0.01,3,85,20.3,1,1654.74
2020-01-12T17:00,-3.1,54,0,0,0.01,2,58,17.7,1,3600
2020-01-12T18:00,-2.3,51,0,0,0.01,1,35,15.8,1,3600
2020-01-12T19:00,-1.6,50,0,0,0.01,1,23,14.7,1,3600
2020-01-12T20:00,-1.2,50,0,0,0.01,2,58,13.4,1,3600
2020-01-12T21:00,-1.6,52,0,0,0.01,1,38,10.7,1,3600
2020-01-12T22:00,-3.6,61,0,0,0.01,2,52,5.2,1,186.5
2020-01-12T23:00,-4.1,63,0,0,0.01,2,74,7.9,0,0
2020-01-13T00:00,-5.3,67,0,0,0.01,3,93,6.9,0,0
2020-01-13T01:00,-5.8,67,0,0,0.01,3,100,8.2,0,0
2020-01-13T02:00,-6.5,70,0,0,0.01,3,100,7.9,0,0
2020-01-13T03:00,-6.6,70,0,0,0.01,3,100,7,0,0
2020-01-13T04:00,-6.6,70,0,0,0.01,3,100,6.7,0,0
2020-01-13T05:00,-6.4,68,0,0,0.01,3,87,5.3,0,0
2020-01-13T06:00,-6.2,67,0,0,0.01,3,87,8,0,0
2020-01-13T07:00,-5.9,68,0,0,0.01,3,90,9.5,0,0
2020-01-13T08:00,-5.3,71,0,0,0.01,3,91,11,0,0
2020-01-13T09:00,-4.7,72,0,0,0.01,3,100,10,0,0
2020-01-13T10:00,-4.4,74,0,0,0.01,3,95,9.4,0,0
2020-01-13T11:00,-3.9,77,0,0,0.01,3,97,7.4,0,0
2020-01-13T12:00,-2.6,84,0.1,0,0.02,71,100,5.7,0,0
2020-01-13T13:00,-2.5,86,0.1,0,0.02,71,100,6.6,1,0
2020-01-13T14:00,-2.3,86,0.1,0,0.02,71,100,7.2,1,0
2020-01-13T15:00,-1.9,84,0,0,0.02,3,98,5.2,1,0
2020-01-13T16:00,-1.2,82,0,0,0.02,3,86,3.6,1,0
2020-01-13T17:00,0,78,0,0,0.02,3,84,2.5,1,1221.76
2020-01-13T18:00,1.5,72,0,0,0.02,3,84,1.5,1,1501.1
2020-01-13T19:00,2.9,67,0,0,0.02,3,100,3.2,1,1785.37
2020-01-13T20:00,2.2,73,0,0,0.02,3,100,4.3,1,0
2020-01-13T21:00,1.4,80,0,0,0.02,3,100,4.5,1,0
2020-01-13T22:00,1,86,0,0,0.02,3,100,5.6,1,0
2020-01-13T23:00,1.2,87,0,0,0.02,3,94,7.2,0,0
2020-01-14T00:00,-0.2,94,0,0,0.02,3,93,5.7,0,0
2020-01-14T01:00,0.4,94,0,0,0.02,3,91,7.8,0,0
2020-01-14T02:00,-0.2,94,0,0,0.02,2,78,7.6,0,0
2020-01-14T03:00,-2.8,96,0,0,0.02,0,11,7.4,0,0
2020-01-14T04:00,-3,95,0,0,0.02,1,47,6.5,0,0
2020-01-14T05:00,-4.5,96,0,0,0.02,1,23,9.8,0,0
2020-01-14T06:00,-4.2,96,0,0,0.02,1,37,7.7,0,0
2020-01-14T07:00,-4.6,96,0,0,0.02,2,70,8,0,0
2020-01-14T08:00,-3.2,94,0,0,0.02,2,57,5.6,0,0
2020-01-14T09:00,-3,94,0,0,0.02,3,88,9,0,0
2020-01-14T10:00,-2.1,95,0,0,0.02,3,100,12.6,0,0
2020-01-14T11:00,-1.6,94,0,0,0.02,3,100,14.4,0,0
2020-01-14T12:00,-0.3,94,0,0,0.02,3,100,16,0,0
2020-01-14T13:00,0.5,89,0,0,0.02,3,100,15,1,0
2020-01-14T14:00,1.4,82,0,0,0.02,3,82,16.1,1,0
2020-01-14T15:00,2.3,78,0,0,0.02,2,63,20.8,1,3600
2020-01-14T16:00,2.8,79,0,0,0.02,1,41,19.5,1,3600
2020-01-14T17:00,3.2,79,0,0,0.01,3,83,17.1,1,3600
2020-01-14T18:00,3,83,0,0,0.01,3,97,13.9,1,3600
2020-01-14T19:00,3,84,0,0,0.01,3,92,10.8,1,3600
2020-01-14T20:00,3.1,85,0,0,0.01,3,92,8.9,1,3600
2020-01-14T21:00,2.4,90,0,0,0.01,3,85,7.7,1,2572.63
2020-01-14T22:00,1.2,98,0,0,0.01,3,89,6.5,1,22.69
2020-01-14T23:00,0.9,98,0,0,0.01,2,69,5.2,0,0
2020-01-15T00:00,-1.6,99,0,0,0.01,2,74,6.6,0,0
2020-01-15T01:00,0.3,93,0,0,0.01,3,84,9.2,0,0
2020-01-15T02:00,1.7,87,0,0,0.01,2,79,10.3,0,0
2020-01-15T03:00,1.2,90,0,0,0.01,3,91,6.8,0,0
2020-01-15T04:00,1.8,89,0,0,0.01,3,87,10.9,0,0
2020-01-15T05:00,2.2,83,0,0,0.01,3,87,15.8,0,0
2020-01-15T06:00,1.6,86,0,0,0.01,3,90,14.1,0,0
2020-01-15T07:00,0.9,87,0,0,0.01,3,90,12.8,0,0
2020-01-15T08:00,0.7,86,0,0,0.01,3,90,11.5,0,0
2020-01-15T09:00,0.9,84,0,0,0.01,3,83,11.8,0,0
2020-01-15T10:00,0.2,87,0,0,0.01,3,100,9.2,0,0
2020-01-15T11:00,0.3,86,0,0,0.01,3,100,9,0,0
2020-01-15T12:00,0.5,89,0,0,0.01,3,100,5.5,0,0
2020-01-15T13:00,1.1,86,0,0,0.01,3,100,4.6,1,0
2020-01-15T14:00,1.5,85,0,0,0.01,2,76,4.2,1,282.95
2020-01-15T15:00,2.4,79,0,0,0.01,3,100,9.2,1,2756.19
2020-01-15T16:00,3.4,71,0,0,0.01,3,100,9,1,2572.76
2020-01-15T17:00,3.6,69,0,0,0.01,3,100,9.7,1,3600
2020-01-15T18:00,3.8,64,0,0,0.01,3,100,9.2,1,0
2020-01-15T19:00,4,62,0,0,0.01,3,100,7.2,1,0
2020-01-15T20:00,4.1,60,0,0,0.01,3,100,4.7,1,104.59
2020-01-15T21:00,3.4,73,0,0,0.01,2,59,1.8,1,0
2020-01-15T22:00,2.1,75,0,0,0.01,2,55,7.2,1,0
2020-01-15T23:00,1.3,80,0,0,0.01,2,58,8,0,0
2020-01-16T00:00,0.1,84,0,0,0.01,2,62,7.6,0,0
2020-01-16T01:00,0.6,82,0,0,0.01,2,53,7.2,0,0
2020-01-16T02:00,0.6,86,0,0,0.01,1,29,9.4,0,0
2020-01-16T03:00,-0.8,92,0,0,0.01,2,55,8.6,0,0
2020-01-16T04:00,0.4,92,0,0,0.01,1,46,6.4,0,0
2020-01-16T05:00,-0.3,94,0,0,0.01,3,100,9,0,0
2020-01-16T06:00,0,90,0.1,0,0.01,71,100,13,0,0
2020-01-16T07:00,0,88,0.3,0,0.01,73,100,11.3,0,0
